#name	name2
NM_134486	CG14221
NM_134485	CG12788
NM_134484	CG14210
NM_134483	Tyler
NM_134482	CG14207
NM_134481	CG14220
NM_134480	RpS10b
NM_134479	CG14205
NM_134478	CG14219
NM_134477	CG14204
NM_134476	CG14218
NM_134475	Tao
NM_134474	CG32532
NM_133162	CG12231
NM_078686	car
NM_078685	Grip84
NM_001298525	Elys
NM_001298524	Ranbp21
NM_001298523	Arp10
NM_001298522	Sec61gamma
NM_001298521	Sec61gamma
NM_001298520	CG14210
NM_001298519	Shawn
NM_001298518	Tyler
NM_001298517	CG14207
NM_001298516	RpS10b
NM_001298515	Grip84
NM_001298514	CG32532
NM_001298513	CG32532
NM_001272793	Rcd-1
NM_001272792	e(y)3
NM_001272791	e(y)3
NM_001272790	e(y)3
NM_001272789	e(y)3
NM_001272788	MKP-4
NM_001272787	Naa20A
NM_001272786	Naa20A
NM_001272785	Naa20A
NM_001272784	CG14221
NM_001272783	CG12788
NM_001272782	CG12788
NM_001272781	CG14204
NM_001272780	Tao
NM_001272779	Tao
NM_001272778	car
NM_001258831	CG14207
NM_001258830	CG14220
NM_001258829	RpS10b
NM_001258828	CG14218
NM_001258827	Tao
NM_001201744	Tao
NM_001201743	Tao
NM_001169327	Grip84
NM_001169326	Grip84
NM_001031904	Tim9b
NM_001031903	Tim9b
NM_001031902	Shawn
NM_001031901	Shawn
NM_001031900	Shawn
NR_123962	lncRNA:CR44885
NR_123961	asRNA:CR45501
NR_123960	lncRNA:CR44889
NR_123959	asRNA:CR44512
NM_167685	zld
NM_167682	CG18809
NM_167681	CG18809
NM_167680	COX6B
NM_167679	COX6B
NM_167678	COX6B
NM_167676	Zw
NM_144412	CG18809
NM_144358	meso18E
NM_134512	zld
NM_134511	CG12702
NM_134510	Pmp70
NM_134509	Alr
NM_134499	et
NM_134508	parvin
NM_134498	Ssu72
NM_134507	CG14234
NM_134506	CG12531
NM_134505	CG14230
NM_134504	CG14232
NM_134503	CG14231
NM_134502	CG14229
NM_134501	CG14227
NM_134500	Ubqn
NM_078691	AP-1-2beta
NM_078690	Cdc42
NM_078689	Mer
NM_078688	dome
NM_078687	Zw
NM_001298537	zld
NM_001298536	CG12702
NM_001298535	parvin
NM_001298534	CG33932
NM_001298533	Rpp20
NM_001298532	meso18E
NM_001298531	meso18E
NM_001298530	CG14229
NM_001298529	Mer
NM_001298528	Ubqn
NM_001298527	Zw
NM_001298526	Ssu72
NM_001272799	CG12531
NM_001272797	CG14229
NM_001272806	CG12702
NM_001272796	Ssu72
NM_001272805	Pmp70
NM_001272804	Pmp70
NM_001272803	Pmp70
NM_001272802	Alr
NM_001272801	CG18809
NM_001258839	zld
NM_001258840	zld
NM_001258838	COX6B
NM_001258837	CG14232
NM_001258836	CG14231
NM_001258834	Cdc42
NM_001258833	Cdc42
NM_001258832	et
NM_001169328	meso18E
NM_001031908	CG33932
NM_001031907	Rpp20
NM_001369972	CG14234
NM_001369973	CG14234
NM_167688	Hers
NM_167687	Nup205
NM_167686	pico
NM_134519	pico
NM_134518	Nup205
NM_134517	THADA
NM_134516	Hers
NM_134515	SkpE
NM_134514	SkpC
NM_134513	SkpD
NM_078692	amn
NM_001298547	CG43784
NM_001298546	CG45494
NM_001298545	CG45493
NM_001298540	CG45488
NM_001298539	CG45487
NM_001298538	CG45486
NM_001272807	Hers
NM_001258845	Hers
NM_001258844	Hers
NM_001258843	Hers
NM_001258842	Hers
NM_001258841	THADA
NM_001201746	pico
NM_001201745	pico
NM_001038766	Hers
NM_134524	CG9570
NM_134521	CG17003
NM_134520	CG12655
NM_078693	Nep3
NM_001298547	CG43784
NM_001298547	CG43784
NM_001298547	CG43784
NM_001298546	CG45494
NM_001298546	CG45494
NM_001298546	CG45494
NM_001298545	CG45493
NM_001298545	CG45493
NM_001298545	CG45493
NM_001298544	CG45492
NM_001298543	CG45491
NM_001298543	CG45491
NM_001298542	CG45490
NM_001298542	CG45490
NM_001298541	CG45489
NM_001298541	CG45489
NM_001298540	CG45488
NM_001298540	CG45488
NM_001298540	CG45488
NM_001258847	Nep3
NM_001258846	Nep3
NM_001014759	Dop2R
NR_123963	lncRNA:CR45628
NM_167690	Or19b
NM_144149	karr
NM_134533	CG9578
NM_134532	CG9581
NM_134531	CG9577
NM_134530	Phf7
NM_134529	Rab35
NM_134528	CG9572
NM_134527	CG15322
NM_134525	fd19B
NM_079931	Sdic1
NM_080274	Or19a
NM_057267	AnxB10
NM_001298550	CG15322
NM_001298549	CG34331
NM_001272812	Phf7
NM_001272811	Phf7
NM_001272809	Rab35
NM_001272810	Rab35
NM_001258848	Sdic1
NM_001201749	Rab35
NM_001201748	CG9572
NM_001201747	CG9572
NM_001169333	AnxB10
NM_001169332	CG42583
NM_001169329	CG42581
NM_001103563	CG34332
NM_001103562	CG34331
NR_123967	lncRNA:CR45505
NR_123967	lncRNA:CR45505
NR_123966	lncRNA:CR45504
NR_123966	lncRNA:CR45504
NR_123965	lncRNA:CR45465
NR_123964	lncRNA:CR45465
NM_001316649	SdicC
NM_001316648	SdicB
NM_001316648	SdicB
NM_001316648	SdicB
NM_001316647	SdicA
NM_001316647	SdicA
NM_001316647	SdicA
NM_206799	sw
NM_206798	sw
NM_167694	Peritrophin-A
NM_167693	Sdic3
NM_167693	Sdic3
NM_167693	Sdic3
NM_134538	CG1504
NM_134536	CG17065
NM_134535	CG17068
NM_134534	obst-A
NM_132146	Inx6
NM_078695	Rab10
NM_078694	Peritrophin-A
NM_057731	sw
NM_057729	sw
NM_057730	sw
NM_057728	sw
NM_057727	sw
NM_057726	sw
NM_057725	sw
NM_057724	sw
NM_057723	sw
NM_057722	sw
NM_057721	sw
NM_001298559	CG17065
NM_001298558	sw
NM_001298557	sw
NM_001298556	Sdic4
NM_001298554	Sdic3
NM_001298554	Sdic3
NM_001298554	Sdic3
NM_001298553	Sdic3
NM_001298553	Sdic3
NM_001298553	Sdic3
NM_001258850	Peritrophin-A
NM_001258849	obst-A
NM_001169335	CG42577
NM_001169334	CG17065
NM_001316641	Pp4-19C
NM_176767	Obp19d
NM_167705	CG1695
NM_167704	CG11710
NM_167703	Pp4-19C
NM_167701	Obp19c
NM_167700	Obp19a
NM_144036	CG15458
NM_144035	CG15456
NM_134549	CG11710
NM_134548	Obp19c
NM_134547	Obp19b
NM_134545	CG15459
NM_134544	HERC2
NM_134543	l(1)G0004
NM_134541	CG12679
NM_134539	CG1631
NM_080064	Pp4-19C
NM_078699	mal
NM_078698	cactin
NM_078697	Obp19d
NM_078696	Syx16
NM_001298564	mal
NM_001298563	CG11710
NM_001298562	CG15456
NM_001298561	Pp4-19C
NM_001298560	Pp4-19C
NM_001169336	CG42578
NM_001103564	jb
NM_167706	GstT3
NM_144034	CG15461
NM_134553	CG1812
NM_134552	RhoGAP19D
NM_134551	CG32506
NM_079356	Tak1
NM_001298569	Tak1
NM_001298568	RhoGAP19D
NM_001298567	RhoGAP19D
NM_001298566	GstT3
NM_001298565	CG32506
NM_001272816	RunxB
NM_001258851	RhoGAP19D
NM_001169339	CG42579
NM_001169340	CG42580
NM_001169338	RhoGAP19D
NM_001169337	GstT3
NR_123970	lncRNA:CR45610
NR_123969	asRNA:CR45466
NR_123968	asRNA:CR45466
NR_073665	lncRNA:CR43862
NM_167711	hydra
NM_167709	CG1835
NM_134561	hydra
NM_134560	CG1835
NM_134559	Cyp6v1
NM_134556	RunxA
NM_078700	run
NM_001298572	run
NM_001298571	Cyp6v1
NM_001298570	Cyp6v1
NM_001272818	RunxA
NM_001258857	run
NM_001258856	hydra
NM_001258855	hydra
NM_001258854	hydra
NM_001258853	hydra
NM_001258852	hydra
NM_001169341	hydra
NM_001042820	RunxA
NR_123972	lncRNA:CR44710
NR_123971	lncRNA:CR45059
NR_073666	lncRNA:CR43838
NM_170660	shakB
NM_167715	CG32507
NM_134566	shakB
NM_134565	CG15450
NM_134563	CG15452
NM_134562	CG1324
NM_078701	shakB
NM_001298573	CG1324
NM_001144750	shakB
NM_001103568	shakB
NR_133533	lncRNA:CR43193
NM_167719	CG11227
NM_167718	CG11227
NM_167716	I-3
NM_134574	CG1304
NM_134573	Npc1b
NM_134572	CG11227
NM_134567	CG1314
NM_078702	Ser6
NR_123973	asRNA:CR44431
NR_003751	snoRNA:Me28S-U3344a
NR_003750	snoRNA:Me28S-U3344b
NR_002470	scaRNA:MeU2-C28
NM_206800	bves
NM_167726	Cbs
NM_167724	Mgstl
NM_167721	CG11666
NM_134586	CG15446
NM_134584	CG32512
NM_134582	bves
NM_134581	Stt3A
NM_134580	Cbs
NM_134579	CG15449
NM_134578	Ntf-2
NM_134577	CG1529
NM_134576	CG1532
NM_134575	r-cup
NM_079957	Mgstl
NM_001298581	CG15446
NM_001298580	CG32512
NM_001298579	Cbs
NM_001298578	Mgstl
NM_001298577	CG1529
NM_001298576	CG1532
NM_001298575	CG44426
NM_001272826	CG32512
NM_001272825	CG32512
NM_001272824	bves
NM_001272823	bves
NM_001272822	Stt3A
NM_001272821	Ntf-2
NM_001272819	Ntf-2
NM_001258861	CG15446
NM_001144751	CG1529
NM_001103570	Ntf-2
NR_123975	lncRNA:CR45506
NR_123974	asRNA:CR44374
NM_167738	CG32523
NM_167731	CG15445
NM_167730	CG15445
NM_167729	CG15445
NM_134595	CG1724
NM_134594	CG14579
NM_134592	CG15445
NM_134591	unc
NM_134588	CG1503
NM_001298585	CG45154
NM_001298584	CG34120
NM_001298583	unc
NM_001298582	CG1503
NM_001272827	CG15445
NM_001144752	CG34120
NM_001042822	CG34120
NM_001042821	CG34120
NR_047860	mir-2535b
NR_047858	mir-1007
NM_206801	sol
NM_167744	tty
NM_167743	CG1486
NM_167739	CG1801
NM_134599	CG1722
NM_134606	CG1486
NM_134605	Dd
NM_134603	Rpt6
NM_134601	ABCA
NM_134600	CG1494
NM_080712	tty
NM_080358	fliI
NM_078706	Sep1
NM_078705	peng
NM_078704	dod
NM_057389	sol
NM_057390	sol
NM_001298587	Dd
NM_001298586	Dd
NM_001272839	tty
NM_001272840	tty
NM_001272838	tty
NM_001272837	tty
NM_001272836	ABCA
NM_001272835	ABCA
NM_001272834	CG1494
NM_001169342	sol
NM_001031915	anox
NM_001031914	anox
NM_001031913	SLIRP1
NM_001031912	SLIRP1
NR_123984	lncRNA:CR45511
NR_123983	lncRNA:CR45510
NR_123982	lncRNA:CR45509
NR_123981	lncRNA:CR45508
NR_123980	lncRNA:CR45507
NR_123979	lncRNA:CR45003
NR_123978	lncRNA:CR45500
NR_123977	asRNA:CR45611
NR_123976	asRNA:CR45612
NR_002137	snoRNA:MeU6-A47
NM_206805	slgA
NM_206804	slgA
NM_206803	slgA
NM_167755	DIP-beta
NM_167754	slgA
NM_167753	slgA
NM_167752	slgA
NM_167751	slgA
NM_134612	Ir20a
NM_134611	DIP-beta
NM_134609	CG10918
NM_134607	whe
NM_078712	lcs
NM_078711	mst
NM_078710	Hlc
NM_078709	slgA
NM_001298591	DIP-beta
NM_001298590	whe
NM_001298589	mst
NM_001298588	Hlc
NM_001272842	bbx
NM_001272841	bbx
NM_001258867	slgA
NM_001258866	slgA
NM_001258865	slgA
NM_001258864	slgA
NM_001258863	slgA
NM_001258862	slgA
NM_001144754	DIP-beta
NM_001144753	DIP-beta
NM_001031916	bbx
NR_123987	lncRNA:CR44711
NR_123986	lncRNA:CR44711
NR_123985	lncRNA:CR45082
NM_206806	CG33502
NM_206806	CG33502
NM_206806	CG33502
NM_167770	CG32500
NM_167770	CG32500
NM_167770	CG32500
NM_167768	CG32819
NM_167768	CG32819
NM_167767	CG32819
NM_167767	CG32819
NM_167766	CG32857
NM_167766	CG32857
NM_167766	CG32857
NM_167765	CG32820
NM_167765	CG32820
NM_167764	CG32820
NM_167764	CG32820
NM_167762	CG17450
NM_167761	CG17450
NM_167759	GCS2alpha
NM_167760	GCS2alpha
NM_167758	GCS2alpha
NM_167757	GCS2alpha
NM_143888	GCS2alpha
NM_134613	Cyp6t1
NM_001298592	CG17450
NR_133543	lncRNA:flam
NR_133542	lncRNA:flam
NR_133541	lncRNA:flam
NR_133540	lncRNA:flam
NR_133539	lncRNA:flam
NR_133538	lncRNA:flam
NR_133537	lncRNA:flam
NR_133536	lncRNA:flam
NR_133535	lncRNA:flam
NR_123988	lncRNA:CR44712
NM_001110601	CG40813
NM_001110601	CG40813
NM_001110620	CG41562
NM_001110620	CG41562
NM_001110620	CG41562
NM_001110620	CG41562
NM_001110620	CG41562
NM_001110620	CG41562
NM_001110620	CG41562
NM_001110620	CG41562
NM_001110601	CG40813
NM_001110601	CG40813
NM_001110601	CG40813
NR_123989	lncRNA:CR43962
NR_073667	lncRNA:CR43962
NR_047862	lncRNA:CR43493
NM_176779	l(1)G0196
NM_176780	l(1)G0196
NM_176778	l(1)G0196
NM_176777	l(1)G0196
NM_176776	Cp110
NM_176775	Cp110
NM_167787	CG17600
NM_167779	CG12576
NM_167778	Usp2
NM_167777	Usp2
NM_167776	Usp2
NM_167775	Usp2
NM_134626	Cluap1
NM_134625	CG17600
NM_134624	CG17598
NM_134621	CG12576
NM_134620	CG14618
NM_134619	CG14613
NM_134618	Usp2
NM_134617	wap
NM_134616	tilB
NM_134615	CG14615
NM_134614	CG14621
NM_078713	S6kII
NM_001298599	Usp2
NM_001298598	Usp2
NM_001298607	l(1)G0196
NM_001298597	wap
NM_001298606	l(1)G0196
NM_001298596	CG14615
NM_001298605	l(1)G0196
NM_001298595	CG14621
NM_001298604	l(1)G0196
NM_001298594	CG14621
NM_001298603	l(1)G0196
NM_001298593	CG14621
NM_001298602	Cp110
NM_001298601	Cp110
NM_001272851	CG17598
NM_001272849	CG17600
NM_001272850	S6kII
NM_001272848	CG17600
NM_001272847	Cp110
NM_001272846	CG12576
NM_001272844	CG12576
NM_001272843	CG14613
NM_001258871	Usp2
NM_001258870	Usp2
NM_001258869	wap
NM_001258868	wap
NM_001103571	l(1)G0196
NM_001038769	Cp110
NM_001038770	Cp110
NM_001038768	Cp110
NM_167788	Cda4
NM_134627	CG17601
NR_073668	lncRNA:CR44109
NR_073671	lncRNA:CR41352
NR_073670	lncRNA:CR43656
NR_073669	lncRNA:CR43656
NR_047863	mir-2491
NM_134631	CG12446
NM_078714	fog
NM_001272855	fog
NM_001272854	fog
NM_001272853	fog
NM_001272852	fog
NM_001103572	CG34334
NM_001042841	CG42346
NM_001042838	CG42346
NM_001038771	fog
NR_123994	lncRNA:CR45010
NR_123993	asRNA:CR45009
NR_123992	lncRNA:CR45502
NM_001316645	CG40485
NM_001316629	zyd
NM_001298612	Coa7
NM_001298611	stnB
NM_001298610	stnB
NM_001298609	stnA
NM_001298608	stnA
NM_001300715	zyd
NM_001300714	zyd
NM_001272856	Rab21
NM_001110997	CG12061
NM_001042859	Coa7
NM_001042858	Coa7
NM_001042857	Rab21
NM_001042856	Rab21
NM_001042855	FucTC
NM_001042854	stnB
NM_001042853	stnB
NM_001042852	stnA
NM_001042851	stnA
NM_001042849	CG40485
NM_001042848	CG40485
NM_001042847	CG40486
NM_001042846	CG40486
NM_001042844	CG41106
NM_001015263	zyd
NM_001015262	zyd
NM_001015261	zyd
NM_001015260	zyd
NM_001015258	CG12061
NR_047707	asRNA:CR43480
NR_047706	asRNA:CR43480
NM_001300719	CG17162
NM_001300718	CG17162
NM_001300717	CG17167
NM_001258470	CG17163
NM_001201441	CG17159
NM_001170391	CG17169
NM_001144067	CG17162
NM_001111011	ATbp
NM_001111009	su(f)
NM_001111010	su(f)
NM_001111004	CG17159
NM_001111003	CG17162
NM_001111002	CG17162
NM_001111001	CG17162
NM_001111000	CG17162
NM_001015255	CG17163
NM_001015254	CG17168
NM_001015241	su(f)
NR_156799	mir-10404-2
NR_156799	mir-10404-2
NR_156798	mir-10404-1
NR_156798	mir-10404-1
NR_156773	pre-rRNA:CR45856
NR_133561	2SrRNA:CR45843
NR_133557	2SrRNA:CR45840
NR_133552	2SrRNA:CR45836
NR_133545	2SrRNA:CR45864
NR_133544	5.8SrRNA:CR40454
NR_133544	5.8SrRNA:CR40454
NM_001144069	SteXh:CG42398
NR_163216	mir-10404-3
NR_163217	mir-10404-4
NR_163218	mir-10404-5
NR_163216	mir-10404-3
NR_163217	mir-10404-4
NR_163218	mir-10404-5
NR_156799	mir-10404-2
NR_156798	mir-10404-1
NR_133561	2SrRNA:CR45843
NR_133557	2SrRNA:CR45840
NR_133552	2SrRNA:CR45836
NR_133545	2SrRNA:CR45864
NR_163216	mir-10404-3
NR_163217	mir-10404-4
NR_163218	mir-10404-5
NR_026624	Su(Ste):CR42430
NM_001111012	kl-3
NM_001015499	kl-5
NM_001015505	kl-2
NM_001015502	Ppr-Y
NM_001316659	WDY
NM_001110682	Pp1-Y1
NM_001110656	PRY
NM_001170373	ARY
NM_001015363	ARY
NR_125436	Su(Ste):CR42419
NR_048532	Su(Ste):CR41533
NR_026616	Su(Ste):CR42422
NR_026615	Su(Ste):CR42421
NR_026614	Su(Ste):CR42420
NR_026601	Su(Ste):CR42407
NR_133548	Su(Ste):CR45796
NR_133547	Su(Ste):CR45794
NR_133546	Su(Ste):CR45795
NR_125439	Su(Ste):CR42444
NR_125438	Su(Ste):CR42438
NR_125437	Su(Ste):CR42432
NR_048531	Su(Ste):CR40820
NR_026622	Su(Ste):CR42428
NR_026621	Su(Ste):CR42427
NR_026620	Su(Ste):CR42426
NR_026619	Su(Ste):CR42425
NR_026611	Su(Ste):CR42417
NR_026610	Su(Ste):CR42416
NR_026609	Su(Ste):CR42415
NR_026608	Su(Ste):CR42414
NR_026606	Su(Ste):CR42412
NR_026604	Su(Ste):CR42410
NR_026603	Su(Ste):CR42409
NR_026602	Su(Ste):CR42408
NR_026600	Su(Ste):CR42406
NR_048530	lncRNA:CR40629
NR_026625	Su(Ste):CR42431
NR_026625	Su(Ste):CR42431
NR_026625	Su(Ste):CR42431
NR_026625	Su(Ste):CR42431
NR_026625	Su(Ste):CR42431
NR_026623	Su(Ste):CR42429
NR_026623	Su(Ste):CR42429
NR_026623	Su(Ste):CR42429
NR_026618	Su(Ste):CR42424
NR_026618	Su(Ste):CR42424
NR_026618	Su(Ste):CR42424
NR_026618	Su(Ste):CR42424
NR_026614	Su(Ste):CR42420
NR_048531	Su(Ste):CR40820
NR_026604	Su(Ste):CR42410
NM_001316650	FDY
NM_001370012	FDY
NM_001316663	CG46193
NM_001316662	CG46192
NM_001316661	CG46191
NM_001316658	CG45770
NM_001316658	CG45770
NM_001316657	Mst77Y-9
NM_001316656	Mst77Y-7
NM_001316655	Mst77Y-13
NM_001316654	CG45766
NM_001316654	CG45766
NM_001316654	CG45766
NM_001316653	CG45765
NM_001316652	CG45764
NM_001316652	CG45764
NM_001316651	Mst77Y-4
NM_001316660	CCY
NM_001015498	ORY
NM_001015497	Pp1-Y2
NM_001316398	Mhc
NM_205936	CG13384
NM_205935	CG13384
NM_165192	Mhc
NM_165191	Mhc
NM_165189	Mhc
NM_165190	Mhc
NM_165188	Mhc
NM_165187	Mhc
NM_165186	Mhc
NM_165185	Mhc
NM_165184	Mhc
NM_165183	Mhc
NM_165182	Mhc
NM_165181	Mhc
NM_164815	CG13384
NM_164814	CG13384
NM_164813	CG13384
NM_164812	CG13384
NM_078863	Mhc
NM_001259122	Mhc
NM_001259121	Mhc
NM_001259120	Mhc
NM_001259119	Mhc
NM_001201798	CG13384
NM_001201797	CG13384
NM_001201796	CG13384
NM_001201795	CG13384
NM_001201794	CG13384
NM_001169521	Mhc
NM_001169520	Mhc
NM_001169519	Mhc
NM_175976	tkv
NM_175975	tkv
NM_164575	Naprt
NM_164574	Naprt
NM_164573	Naprt
NM_164572	Naprt
NM_135264	Wnt6
NM_134974	Naprt
NM_001298737	Ddr
NM_001273259	Wnt6
NM_001273087	Naprt
NM_001273086	Naprt
NM_001272973	dpr3
NM_001272972	dpr3
NM_001273062	ND-B14.5B
NM_001169424	Ddr
NM_001103607	Naprt
NM_001014474	Ddr
NM_001014459	dpr3
NR_124224	lncRNA:CR44595
NR_037733	asRNA:CR42743
NR_037732	asRNA:CR42743
NM_165125	CycE
NM_165124	CycE
NM_165123	CycE
NM_165089	osp
NM_165047	kuz
NM_135569	CG7456
NM_135568	Grip75
NM_078843	osp
NM_057839	kuz
NM_057612	CycE
NM_057611	CycE
NM_001259108	CycE
NM_001169504	osp
NM_001144354	osp
NM_001103690	kuz
NM_001103689	kuz
NM_001103662	RpS28-like
NM_001014481	kuz
NR_073821	lncRNA:CR33987
NR_002696	lncRNA:CR33987
NM_001316403	CG42238
NM_206008	sick
NM_206007	sick
NM_136011	CadN2
NM_079994	tio
NM_057427	tup
NM_057426	tup
NM_001299139	tup
NM_001273750	tio
NM_001273724	CG42238
NM_001273681	sick
NM_001273679	sick
NM_001273680	sick
NM_001273678	sick
NM_001273677	sick
NM_001273676	sick
NM_001273674	sick
NM_001144373	CG42238
NM_001103713	sick
NM_001042903	CadN2
NM_164377	CG3645
NM_134713	GluRIIC
NM_134663	CG3645
NM_078722	ds
NM_057865	Pkg21D
NM_057432	ush
NM_001298622	ds
NM_001272913	CG3544
NM_001272899	ush
NM_001272902	ush
NM_001272901	ush
NM_001272900	ush
NM_001272864	ND-15
NM_001272863	ND-15
NM_001258892	CG17075
NM_001258886	ND-15
NM_164409	CG4896
NM_134763	haf
NM_134739	CG4896
NM_001298635	haf
NM_001272960	erm
NM_001272946	haf
NM_001272944	haf
NM_001272931	CG4896
NM_001258910	chinmo
NM_001258902	CG4896
NM_001258901	CG4896
NM_001369974	haf
NM_001369975	haf
NM_001369976	haf
NM_001272945	haf
NM_205892	Slh
NM_164515	NTPase
NM_164513	NTPase
NM_164477	Rab5
NM_134890	CG17265
NM_134814	sau
NM_078733	Rab5
NM_001273043	NTPase
NM_001273031	Bacc
NM_001273029	Pgk
NM_001144297	Slh
NM_001032049	sau
NM_001014460	sau
NM_205903	Pgant2
NM_164569	fred
NM_164531	OtopLb
NM_134968	fred
NM_134964	bark
NM_134929	Pgant2
NM_134914	OtopLb
NM_078745	ed
NM_001298663	Drgx
NM_001298652	OtopLb
NM_001298651	OtopLb
NM_001273085	ed
NM_001273084	ed
NM_001258937	fred
NM_001258936	bark
NM_001258935	bark
NM_001103605	Drgx
NM_164608	CG8892
NM_164607	CG8892
NM_134978	bdl
NM_135047	CG8892
NM_078749	mRpS2
NM_057881	Gs1l
NM_057880	Gs1l
NM_001273161	Msp300
NM_001273160	Msp300
NM_001273159	Msp300
NM_001273135	CG8892
NM_001273115	CG34351
NM_001273113	dpy
NM_001273112	dpy
NM_001273111	dpy
NM_001273109	dpy
NM_001273110	dpy
NM_001273108	dpy
NM_001273107	dpy
NM_001273106	dpy
NM_001273105	dpy
NM_001273104	dpy
NM_001273103	dpy
NM_001273102	dpy
NM_001273101	dpy
NM_001258950	dpy
NM_001258947	dpy
NM_001258946	dpy
NM_001201768	Msp300
NM_001201767	Msp300
NM_001201765	Msp300
NM_001201763	Msp300
NM_001103615	CG34351
NM_164653	DIP-theta
NM_135138	CG9109
NM_001298721	CG9109
NM_001169420	CG9171
NM_135241	ihog
NM_078775	Pvf2
NM_057685	Tig
NM_001298741	Tig
NM_001273247	CG13784
NM_001273246	CG13784
NM_001273245	CG13784
NM_001042878	CG13784
NR_124141	asRNA:CR44996
NM_135339	CG12375
NM_135325	CG7227
NM_135278	CG6055
NM_001298804	CG7227
NM_001259005	CG7227
NM_164830	Sema1a
NM_135399	Sema1a
NM_078797	tai
NM_001298837	CG34398
NM_001298836	CG34398
NM_001273351	tai
NM_001273338	Sema1a
NM_001273337	Sema1a
NM_001273336	Sema1a
NM_001259020	tai
NM_001201812	CG34398
NM_001201811	CG34398
NM_001201810	CG34398
NM_001201809	CG34398
NM_001201808	CG34398
NM_001201805	CG42710
NM_001201803	Sema1a
NM_001201802	Sema1a
NM_001169443	CG34398
NM_001103658	CG34398
NM_001103657	CG34398
NR_073752	asRNA:CR43683
NR_073748	lncRNA:CR44149
NM_205953	nAChRalpha6
NM_205952	nAChRalpha6
NM_205951	nAChRalpha6
NM_164892	CG4908
NM_164874	nAChRalpha6
NM_135514	CG4908
NM_135490	CG5850
NM_135472	nAChRalpha6
NM_001273385	CG44153
NM_001273381	CG5850
NM_001273373	nAChRalpha6
NM_001259028	CG5850
NM_001259027	CG5850
NM_001259026	CG5850
NM_001201835	nAChRalpha6
NM_001103666	CG44153
NM_001042885	CG5850
NM_176013	Gyc32E
NM_164942	CG17124
NM_164935	Trim9
NM_135634	Art8
NM_135606	CG17124
NM_057940	Nup154
NM_001298911	cana
NM_001298910	cana
NM_001298898	Nup154
NM_001298905	Gyc32E
NM_001298884	CG17124
NM_001201857	Trim9
NM_001103678	Gyc32E
NM_001032076	cana
NR_124205	lncRNA:CR44481
NM_164989	Rab3-GAP
NM_164971	crol
NM_135726	Oatp33Eb
NM_135700	Rab3-GAP
NM_057897	crol
NM_057896	crol
NM_057895	crol
NM_001273478	bru1
NM_001273464	crol
NM_001273463	crol
NM_001273462	crol
NM_001273461	crol
NM_001259064	crol
NM_001144348	Pde1c
NM_001144344	Pde1c
NM_001347786	CG46308
NM_001316392	CG42784
NM_165045	CG42784
NM_165040	CG31855
NM_165022	Vha68-2
NM_165021	Vha68-2
NM_143747	Vha68-2
NM_135781	CG5867
NM_135746	Pih1D1
NM_001273496	Vha68-2
NM_001273495	Vha68-2
NM_001273501	Ttc30
NM_001259092	CG42784
NM_001259086	Vha68-2
NM_001201869	CG42784
NM_001144350	CG31855
NM_001103685	Ttc30
NM_001347777	CG46301
NM_165086	wb
NM_165067	CenG1A
NM_135870	CG4218
NM_135859	CG46301
NM_078838	CenG1A
NM_057442	wb
NM_001298978	TM9SF4
NM_001299007	CG4218
NM_001299006	CG4218
NM_001299005	CG4218
NM_001316393	vas
NM_205995	CG33309
NM_165103	vas
NM_057252	esg
NM_001299017	side-II
NM_001273529	vas
NM_001014485	side-II
NM_165165	CG5953
NM_135957	mtgo
NM_135952	CG5953
NM_135936	PRL-1
NM_001273575	mtgo
NM_001273574	CG5953
NM_001273559	PRL-1
NM_001169518	CG5953
NM_001144357	mtgo
NR_133086	lncRNA:CR45919
NM_165231	CadN
NM_165230	CadN
NM_165229	CadN
NM_165228	CadN
NM_165227	CadN
NM_165226	CadN
NM_165225	CadN
NM_165224	CadN
NM_135985	beat-IIIa
NM_058061	ApepP
NM_001299079	CG34106
NM_001299074	tweek
NM_001299073	tweek
NM_001259124	ApepP
NM_001201899	beat-IIIa
NM_001201898	tweek
NM_001201897	tweek
NM_001201896	tweek
NM_001201895	tweek
NM_001169528	Dif
NM_001032109	CadN
NM_001032108	CadN
NM_001032107	CadN
NM_001032106	CadN
NM_165255	CG10283
NM_165249	Fas3
NM_165250	Fas3
NM_165245	CG42750
NM_136045	Atac2
NM_136035	CG10283
NM_001299110	Fas3
NM_001299109	Fas3
NM_001299103	CG42750
NM_001169536	CG10283
NM_001169535	CG10283
NM_001169534	Fas3
NM_001103704	Fas3
NM_001103703	Fas3
NM_001316402	CG46244
NM_165313	Lar
NM_165309	CG10165
NM_136158	CdGAPr
NM_136138	CG10165
NM_136137	CG10137
NM_136086	CG31793
NM_078880	Lar
NM_057597	brat
NM_001299153	CG31793
NM_001273671	CdGAPr
NM_001273668	Lar
NM_001273667	Lar
NM_001273666	Lar
NM_001273665	Lar
NM_001259165	Lar
NM_001201922	CG10165
NM_001201921	CG10165
NM_001201913	brat
NM_001169547	CdGAPr
NM_001169546	CdGAPr
NR_048018	lncRNA:CR43606
NM_165324	spir
NM_165323	spir
NM_165316	sNPF
NM_080115	spir
NM_057771	Hr38
NM_001299171	spir
NM_001299170	spir
NM_001273696	CG31688
NM_001259174	spir
NM_001259173	spir
NM_001259172	spir
NM_001169553	Hr38
NM_001169549	spir
NR_124411	asRNA:CR45713
